loss;epoch;iteration;global_iteration
5.028926372528076;10;200;15200
8.87141227722168;10;300;15300
10.555542945861816;10;400;15400
9.792617797851562;10;500;15500
4.697888374328613;10;600;15600
9.285102844238281;10;700;15700
3.2957680225372314;10;800;15800
6.6022772789001465;10;900;15900
6.124582290649414;10;1000;16000
6.30640172958374;10;1100;16100
3.1006927490234375;10;1200;16200
5.3431806564331055;10;1300;16300
4.256258964538574;10;1400;16400
7.409447193145752;10;1500;16500
3.4898886680603027;11;100;16600
3.6602728366851807;11;200;16700
6.454834938049316;11;300;16800
2.476261615753174;11;400;16900
6.01516056060791;11;500;17000
6.639071941375732;11;600;17100
9.859888076782227;11;700;17200
6.370584487915039;11;800;17300
7.044823169708252;11;900;17400
3.8910861015319824;11;1000;17500
4.620232582092285;11;1100;17600
11.347870826721191;11;1200;17700
12.421592712402344;11;1300;17800
7.609603404998779;11;1400;17900
4.950389385223389;11;1500;18000
7.336497783660889;12;100;18100
7.279892921447754;12;200;18200
4.677406311035156;12;300;18300
3.483798027038574;12;400;18400
7.695753574371338;12;500;18500
5.53371000289917;12;600;18600
7.29038667678833;12;700;18700
3.9215664863586426;12;800;18800
3.5777828693389893;12;900;18900
11.63232135772705;12;1000;19000
3.869854211807251;12;1100;19100
5.539617538452148;12;1200;19200
3.1328442096710205;12;1300;19300
6.838143825531006;12;1400;19400
5.6292572021484375;12;1500;19500
9.260811805725098;13;100;19600
7.292910099029541;13;200;19700
8.39605712890625;13;300;19800
20.46611213684082;13;400;19900
5.111115455627441;13;500;20000
7.258784770965576;13;600;20100
7.455715179443359;13;700;20200
8.42873477935791;13;800;20300
6.836334705352783;13;900;20400
5.326267242431641;13;1000;20500
5.951154708862305;13;1100;20600
9.457468032836914;13;1200;20700
4.716215133666992;13;1300;20800
5.027657508850098;13;1400;20900
7.534046173095703;13;1500;21000
5.447155475616455;14;100;21100
3.111133337020874;14;200;21200
9.969666481018066;14;300;21300
11.997445106506348;14;400;21400
8.514538764953613;14;500;21500
4.755469799041748;14;600;21600
6.088160514831543;14;700;21700
11.838367462158203;14;800;21800
4.79212760925293;14;900;21900
6.787473678588867;14;1000;22000
9.547920227050781;14;1100;22100
5.869507789611816;14;1200;22200
8.642056465148926;14;1300;22300
7.296031475067139;14;1400;22400
4.548964500427246;14;1500;22500
3.949704647064209;15;100;22600
2.3538925647735596;15;200;22700
8.020866394042969;15;300;22800
5.337153434753418;15;400;22900
3.4894893169403076;15;500;23000
5.508514404296875;15;600;23100
5.101139545440674;15;700;23200
3.9104726314544678;15;800;23300
9.773072242736816;15;900;23400
6.773782253265381;15;1000;23500
5.166691303253174;15;1100;23600
9.28499984741211;15;1200;23700
9.574529647827148;15;1300;23800
6.171463489532471;15;1400;23900
3.981517791748047;15;1500;24000
9.018716812133789;16;100;24100
6.698708534240723;16;200;24200
7.630167007446289;16;300;24300
8.134573936462402;16;400;24400
1.455881953239441;16;500;24500
7.24785041809082;16;600;24600
10.826770782470703;16;700;24700
5.51865291595459;16;800;24800
8.286662101745605;16;900;24900
5.9142303466796875;16;1000;25000
7.497487545013428;16;1100;25100
14.518903732299805;16;1200;25200
8.84571361541748;16;1300;25300
4.7148613929748535;16;1400;25400
5.039535045623779;16;1500;25500
7.161440372467041;17;100;25600
14.523515701293945;17;200;25700
6.309794902801514;17;300;25800
5.2891998291015625;17;400;25900
10.984636306762695;17;500;26000
7.586205959320068;17;600;26100
6.089250564575195;17;700;26200
